Id,Predicted
1,-1.0933397272713719
2,-0.8504858478410892
3,-0.8551886896857275
4,-1.0520358486557198
5,-0.7788883281193875
6,-1.1349390044112915
7,-1.1508304299847958
8,-1.0013754779372017
9,-0.7028780410601037
10,-1.032885559021127
11,-1.137579568162692
12,-0.8524590935262292
13,-0.48891302855010754
14,-1.1327516351553883
15,-1.2387075193240504
16,-1.0957524976752973
17,-1.1465908255067134
18,-0.9506900343740518
19,-0.8440514642059477
20,-0.4271544040929358
21,-1.0809496147601423
22,-1.1018029874546644
23,-0.7388947465915929
24,-0.9086936238850238
25,-1.0116913056888976
26,-1.1258224354456157
27,-0.8060546924651808
28,-0.9118531597884396
29,-0.969129552094707
30,-1.0037573717247246
31,-0.7909401166175734
32,-1.032885559021127
33,-1.066160731686493
34,-1.0573145950853833
35,-1.1688034089151569
36,-1.037448989904818
37,-1.1658924719307286
38,-1.15039754145448
39,-0.5624948028035871
40,-1.1044026490658223
41,-1.066160731686493
42,-0.8089947298117676
43,-1.2481382108350223
44,-1.1951302232171193
45,-1.1349390044112915
46,-1.1211808636151084
47,-0.633326646033948
48,-1.0221461638535188
49,-0.2695335562181198
50,-1.0203072083944076
51,-1.0957524976752973
52,-1.2508600122858895
53,-1.0228979716103508
54,-0.8175762502254961
55,-1.2015233364755389
56,-0.5882892202969947
57,-0.7909401166175734
58,-1.2219520829124708
59,-1.066160731686493
60,-0.740569992563848
61,-1.1828545510232085
62,-0.956655661795784
63,-1.0054812095185006
64,-1.1815271372980924
65,-0.9940322056079369
66,-0.8674163245521955
67,-1.0014346459048094
68,-0.40646170698979656
69,-1.252107041980266
70,-0.6954330495297633
71,-1.115675715116811
72,-1.1307037886043296
73,-0.9853845550302555
74,-0.956655661795784
75,-0.9635872791414313
76,-0.6808334963555297
77,-0.8130673128635065
78,-0.8976772050448417
79,-1.27006107543561
80,-0.3899164314297563
81,-1.0215227103551574
82,-0.029493940103547778
83,-0.8009508574056446
84,-1.2643888692682002
85,-0.7937319520891181
86,-0.7406343019106408
87,-0.4271544040929358
88,0.34527015115969806
89,-0.7769076830904509
90,-0.967314005605487
91,-0.9235053054970308
92,-0.9538880506244577
93,-0.4292262962813437
94,-1.1986694492886671
95,-1.1650508069505439
96,-0.8340058292982386
97,-1.077426061513356
98,-1.1650012206842821
99,-0.9999743869420485
100,-1.010042536196676
101,-1.1935457602726678
102,-0.473282683964805
103,-0.9905430067028531
104,-1.180429170376472
105,-0.6585416027470816
106,-0.9852071930583803
107,-1.0601456511725456
108,-0.8121328124347315
109,-0.939680989640282
110,-0.42168544459274304
111,-1.0871001772808158
112,-0.8197741344795898
113,-1.1219363795632566
114,-1.1956931476647932
115,-0.6904521531617439
116,-0.8440348969010026
117,-0.910922456870008
118,-0.8154282841410401
119,-0.794358792105429
120,-0.6666238361723293
121,-0.8340058292982386
122,-1.0996836335928222
123,-1.14695281636549
124,-1.0541562945039327
125,-1.0573145950853833
126,-0.9823082101846741
127,-1.0902536050114806
128,-1.0245655744290487
129,-0.967314005605487
130,-0.7464062740453747
131,-0.7028780410601037
132,-1.0311674470992345
133,-0.9416965092048175
134,-0.821986420903883
135,-0.9407897187660219
136,-0.8383428827082499
137,-1.0495190152330558
138,-1.1518016428827222
139,-1.022971097018925
140,0.48131499011470646
141,-0.7186918487248569
142,-1.1357128342817229
143,-1.0871001772808158
144,0.10588801181446095
145,-0.6174703884590823
146,-1.0469056752758104
147,-1.1231207312258802
148,-1.0483717392642553
149,-0.6920736646068304
150,-0.08266799179491136
151,-0.6961539773218799
152,-0.9891821526202624
153,-1.07990726090392
154,-0.876327226249148
155,-1.1321536142191702
156,-0.5439861166181406
157,0.3571666229323389
158,-1.0215227103551574
159,-1.1888871897362316
160,-1.010042536196676
161,-1.2617945057527484
162,-0.37775788607105
163,-1.0177961388380121
164,-0.8567807097439193
165,-0.9213847708921907
166,-0.8343448593898151
167,-0.9850198714531033
168,-0.974977859112603
169,-1.001757255786543
170,-1.1598367654512325
171,-0.60818828921324
172,-1.2014011973946663
