Id,Predicted
1,-1.2361900710072522
2,-0.9982587558466584
3,-0.998765497726575
4,-1.120114166600309
5,-0.6428342775796418
6,-1.0858306590856863
7,-1.1460802116593425
8,-1.09572773602358
9,-0.7234790391859425
10,-1.258813173687519
11,-1.0207927745974843
12,-0.9240213901988027
13,0.0004496058760875554
14,-1.2219836906332902
15,-1.2112561379343667
16,-1.195558127602987
17,-1.0377339555314387
18,-1.087946935696662
19,-0.925947900849541
20,-0.043697950244386274
21,-1.179342329725952
22,-0.9860932389754808
23,-0.7190026808822191
24,-0.915017001398568
25,-1.0500101223850695
26,-1.0867216014928172
27,-0.7320922608818656
28,-0.9605430847862476
29,-0.8943274380412026
30,-1.0096551909880338
31,-0.7957217466537156
32,-1.258813173687519
33,-1.013047191255726
34,-0.9530898905727649
35,-1.2577684521872414
36,-0.9790922974459426
37,-0.9208057686730651
38,-1.1214091322445494
39,-0.5176432189680038
40,-0.9909793471704247
41,-1.013047191255726
42,-0.7204460090047119
43,-1.2052863252905976
44,-1.1635445370925341
45,-1.0858306590856863
46,-1.2369227920696633
47,-0.38396763828131486
48,-1.0581532763926236
49,1.3437316070086638
50,-1.0579176883508332
51,-1.195558127602987
52,-1.1536224781892475
53,-1.1931618187827207
54,-0.7215231104972983
55,-1.1523002431322373
56,-0.3309270574217772
57,-0.7957217466537156
58,-1.3116076207057032
59,-1.013047191255726
60,-0.649334766302057
61,-1.1296412648764842
62,-1.0519099539788341
63,-1.4251138198665791
64,-1.1949166270890716
65,-1.380919033016857
66,-0.9519469451265566
67,-1.029307997545842
68,0.031254129219529525
69,-1.2458811263112468
70,-0.9257053609474605
71,-1.0889430964187117
72,-1.1317210172582166
73,-1.04055024683101
74,-1.0519099539788341
75,-1.0309174148714777
76,-0.44627016616115955
77,-0.7563387490883754
78,-0.781324811373826
79,-1.2101225954130792
80,-0.11573173897621902
81,-0.9789440923289815
82,0.39026763221948924
83,-0.5257586349035468
84,-1.2350190508200476
85,-0.6267264953544692
86,-0.5811744615928224
87,-0.043697950244386274
88,0.9718136203042215
89,-0.6604253999697948
90,-0.8834708973100753
91,-0.8330491005535753
92,-0.9089734686587697
93,-0.03080289557380811
94,-1.1167853700278092
95,-1.1111298599705406
96,-0.9325475904827588
97,-1.0156001928278113
98,-1.134242760489925
99,-1.140783191179004
