Id,Predicted
1,-1.0002675942460115
2,-1.0002614664881406
3,-1.0006142136036118
4,-1.0005690942929704
5,-1.8990827293304875
6,-1.002158156978524
7,-1.0021893938995703
8,-1.0023954358803877
9,-1.0002698320652001
10,-1.0005946520580977
11,-1.001084305552368
12,-0.9999368375142694
13,-1.0002123837007133
14,-1.0004425719360341
15,-1.0001203363194406
16,-1.0023087512260105
17,-1.00020760457123
18,-1.0005083485597055
19,-0.9999162982158367
20,-1.0009324107863478
21,-1.0023691395480938
22,-1.0013278288308953
23,-1.0002163717202137
24,-1.0000532682010004
25,-1.0003540830606568
26,-1.000205275906083
27,-1.0003897974355738
28,-1.0002380888810904
29,-1.000350130130542
30,-1.0002015442836267
31,-1.0004442045765103
32,-1.0005946520580977
33,-1.0002377670748928
34,-1.000735276863523
35,-0.9998334931467809
36,-1.0001731549067898
37,-1.0000940609261022
38,-1.000206385840599
39,-1.0000133545955947
40,-1.000584804300658
41,-1.0002377670748928
42,-0.6033974489627809
43,-2.100349415735039
44,-1.3396656744851754
45,-1.002158156978524
46,-1.0021879747368558
47,-1.0005117850070206
48,-1.7951140343382264
49,-1.0000280228201603
50,-1.0022211826641154
51,-1.0023087512260105
52,-1.0022190836208011
53,-1.0023671553274625
54,-1.0003918117693757
55,-1.0005357157134682
56,-1.0001748331247455
57,-1.0004442045765103
58,-1.000475079708039
59,-1.0002377670748928
60,-1.0002164474293664
61,-1.0002097677818398
62,-1.00029369490467
63,-1.0003250995652166
64,-1.0000054103620215
65,-1.0002336143675308
66,-1.3974781669688952
67,-1.0005032327201064
68,-0.9999677438332384
69,-1.0010765801242343
70,-1.000252616152025
71,-1.0020076907438806
72,-1.0002383052957526
73,-1.0010184469438883
74,-1.00029369490467
75,-1.0002246615409405
76,-1.0004553559798666
77,-2.0078504009916287
78,-1.0004777817421342
79,-2.1002890275184853
80,-1.0000296458199927
81,-1.0011732695115967
82,-1.0000034410407466
83,-1.0006424537433105
84,-1.0011400441627671
85,-1.000197177010719
86,-1.0002811107057283
87,-1.0009324107863478
88,-1.0004117757880095
89,-1.0000298028958383
90,-0.8101168768412208
91,-1.0000299669980421
92,-0.9997989784616976
93,-1.0000817279780136
94,-1.0005290997438152
95,-1.0000918600829038
96,-0.9999711361031842
97,-1.0001773788637962
98,-1.002760102278316
99,-1.000383810539617
100,-1.0005942445450984
101,-1.0005153001326477
102,-0.9998771500251991
103,-1.000594647915264
104,-1.0010769778056243
105,-1.0002906689162643
106,-1.9930249803727236
107,-1.0002061974780219
108,-1.0001120274990711
109,-1.3980529710526781
110,-1.0000872180947056
111,-1.0021284674036082
112,-1.3979099961524497
113,-1.3998306663074658
114,-1.0005676261767036
115,-1.1622453387785043
116,-1.0001118068351076
117,-1.0001928760120933
118,-1.0000544415672863
119,-1.000320757278942
120,-1.0004682460928649
121,-0.9999711361031842
122,-1.0020680791307512
123,-1.0021290056292713
124,-1.0022583225553916
125,-1.000735276863523
126,-1.0002689683536943
127,-1.411936451438919
128,-1.0002281217110323
129,-0.8101168768412208
130,-0.9998770498382612
131,-1.0002698320652001
132,-1.0004743476599032
133,-2.1918655518523167
134,-0.9998070525343934
135,-1.1975852315625417
136,-0.9998609289852993
137,-0.7866696135156843
138,-1.0001522483833867
139,-1.0001927762705947
140,-1.0004031595458827
141,-1.0003595121354039
142,-1.0001544490707346
143,-1.0021284674036082
144,-1.0000809726237065
145,-1.39720478114792
146,-0.9998869048718007
147,-1.0011439547349852
148,-1.0004017793341546
149,-1.000248825628418
150,-1.0000006679429276
151,-0.9999738833654277
152,-1.5604805796268693
153,-1.0001450915141987
154,-1.000111361912829
155,-1.0011456928576337
156,-1.0005833130127968
157,-0.9999059806522723
158,-1.0011732695115967
159,-0.99990719258777
160,-1.0005942445450984
161,-1.0011364285183646
162,-0.9999419706338699
163,-1.0006791931621848
164,-0.9999997482407395
165,-1.0003356336563485
166,-1.005780995232655
167,-1.0003969051439725
168,-1.0001600829022692
169,-1.0008252100711417
170,-1.0003395191713338
171,-1.0001999154388699
172,-1.0009158586445466
173,-1.4127823573069946
174,-1.0002630059136521
175,-1.3972842692962928
176,-1.3972813681548644
177,-1.000324929709862
178,-1.000324929709862
179,-5.288624041774071
180,-0.9999711361031842
181,-0.999972953653895
182,-1.001235814319628
183,-1.0002221060499465
184,-1.0003080369177013
185,-1.0004406541107898
186,-1.000024987688363
187,-0.9999694438907198
188,-0.9998418859882037
189,-1.0001842458241157
190,-1.0002669059913245
191,-1.000549652567841
192,-0.9999118726126994
193,-1.000197177010719
194,-1.0000853758978536
195,-1.000216520549074
196,-1.0001459976787288
197,-1.8242755216508044
198,-1.0005968611063594
199,-1.000413754377334
200,-1.0002221127729314
201,-1.0000347128555518
202,-2.7255988446399755
203,-1.5290139647018701
204,-3.397174966029766
205,-1.1133189074942749
206,-1.0000241484503647
207,-0.9998177583668024
208,-0.9998501938119873
209,-1.3973002977085685
210,-1.0000291780328894
211,-0.9998177609779333
212,-0.9999447809027515
213,-1.0000234985188428
214,-1.0000250125893047
215,-1.001505404768082
216,-1.000383810539617
217,-1.0004788667911981
218,-1.0020983069853173
219,-1.4876632392213054
220,-0.9998371850161618
221,-1.0000241680759245
222,-1.0020686172766347
223,-1.0012057901341933
224,-1.0002995698634862
225,-1.0005193371572858
226,-0.9552085510391635
227,-0.9552085510391635
228,-0.9999988199229222
229,-0.8017723029071675
230,-1.0001814406698628
231,-1.000320757278942
232,-1.0003453139934066
233,-0.9998483763169261
234,-0.9998483763169261
235,-1.0009254917683421
236,-1.000334012747473
237,-1.0001525424652726
238,-1.000231703211412
239,-0.9999042561780271
240,-2.062485150289845
241,-1.000416731077749
242,-1.000276203707628
243,-1.0001212578217888
244,-1.0002978074301012
245,-1.0001403529133341
246,-0.9999677438332384
247,-1.0011400441627671
248,-0.4043632775677821
249,-0.9998777848755509
250,-1.0001525424652726
251,-1.0024392944927882
252,-2.412270271030483
253,-1.0002164474293664
254,-1.397257809957381
255,-1.0004174029129587
256,-1.0002625378895544
257,-1.0000976838692281
258,-1.0004395842112928
259,-1.001005723425422
260,-1.000479940580746
261,-1.809525435314285
262,-1.5604805796268693
263,-1.0000133545955947
264,-1.0001710574979512
265,-1.000266480114405
266,-1.0001167838256748
267,-1.0000241680759245
268,-1.000375909967957
269,-1.3972837113991687
270,-1.0005719022384625
271,-1.0005946520580977
272,-1.3975831358466024
273,-1.397847496096361
274,-1.0008788558343582
275,-1.0001803398171063
276,-1.0003880624902166
277,-1.0001895058455972
278,-1.000231703211412
279,-1.000231703211412
280,-1.0004728243780079
281,-0.9999821391563302
282,-1.0001446349628367
283,-1.0004391760764264
284,-0.9999657562757278
285,-1.1491813164271605
286,-1.0003838064306905
287,-1.0006719576384882
288,-1.0006340918850327
289,-1.0001123493835422
290,-1.3972481520525974
291,-1.0000006679429276
292,-1.00008531524918
293,-1.0000019649649659
294,-1.000252269269268
295,-0.9999511571575255
296,-1.001024092666924
297,-1.0011285663659493
298,-1.0005393853436857
299,-1.0001365060646918
300,-1.0008031680487335
301,-1.0000328577908704
302,-1.3976789324722887
303,-1.0002304617404008
304,-1.000358297315401
305,-1.0003588398704295
306,-1.0002691223266282
307,-1.0004553559798666
308,-0.9998418859882037
309,-0.999788491294396
310,-1.0000276382683495
311,-1.0000540484679874
312,-1.0000002355371294
313,-0.8997318697857821
314,-1.1501258008453448
315,-1.0001557410690936
316,-1.000032835436329
317,-0.9998951360561819
318,-1.0010608600710071
319,-1.1975852315625417
320,-1.7942381928118962
321,-1.207333083706672
322,-1.0000666428877878
323,-1.0008788558343582
324,-1.00008982523606
325,-1.0000383646852242
326,-0.9999064621713103
327,-1.0001508974146844
328,-1.000024682819216
329,-1.0003350698901698
330,-1.0003616726351225
331,-1.7442083409471962
332,-1.000024987688363
333,-1.0000567358914765
334,-1.0001752028760365
335,-0.9997921068522402
336,-0.999962733805063
337,-1.0000250125893047
338,-0.8997601503078272
339,-1.1500673259936747
340,-0.999928526138163
341,-1.0002802935275525
342,-1.000361326058183
343,-0.9999118726126994
344,-0.3895151749733685
345,-1.1622791902142637
346,-0.9997894000807506
347,-1.0000853758978536
348,-2.191442019057238
